time,user_id,product_id,belong_cate_lvl1_id,belong_cate_lvl2_id,belong_cate_lvl3_id,belong_cate_lvl1_name,belong_cate_lvl2_name,belong_cate_lvl3_name,href
2016-06-02 09:00:40,3594C074F437944E82E2556631A81C3E,2825859,8,26,699,Thời trang nữ,"Đầm, váy",Đầm xòe,https://www.sendo.vn/san-pham/mk33-dam-xoe-in-hoa-trang-den-loai-1-2825859/
2016-06-02 09:00:40,F7D110B48ECD02CD848684000241D60D,618911,8,26,698,Thời trang nữ,"Đầm, váy",Đầm ôm,https://www.sendo.vn/san-pham/hang-loai-1-dam-body-calensa-dbd12150-618911/?trackid=618911&utm_source=google&utm_medium=cpc&utm_content=618911&utm_campaign=dpa_sendo_thoitrangnu_dam_damom&gclid=CNz2o-ifiM0CFQx8vQodZ0AHJA
2016-06-02 09:00:41,2DA2455AF6469A16516722D403D4B850,3182892,138,1250,1263,Mẹ và bé,Thời trang bé gái,Bộ ,https://www.sendo.vn/san-pham/bo-ao-ho-vai-cuc-yeu-cho-be-gai-tu-1-8-tuoi-cbg18890-3182892/
2016-06-02 09:00:42,B93F8088573EB8C44210843D001216CC,3228125,1108,1114,1149,Đồ điện gia dụng,Thiết bị điều hòa không khí,Quạt hơi nước,https://www.sendo.vn/san-pham/quat-thoi-da-cao-cap-tks-c5e-3228125/
2016-06-02 09:00:42,83A60B0FE317754299A1B24084DBAAF7,3189928,8,26,699,Thời trang nữ,"Đầm, váy",Đầm xòe,https://www.sendo.vn/san-pham/hang-nhap-dam-xoe-hoa-tiet-kem-belt-sang-trong-3189928/?utm_source=facebook&utm_medium=cpc&utm_content=3189928&utm_campaign=dpa_sendo_thoitrangnu_dam_damxoe
2016-06-02 09:00:43,4448A25615AC8ACCFF59CCC4725E6A9F,2648484,8,18,24,Thời trang nữ,Quần nữ,Quần thời trang,https://www.sendo.vn/san-pham/quan-cullotes-xinh-xinh-2648484/
2016-06-02 09:00:43,E175E555156EC6CDE9EB9B525AA1935D,2237524,94,1676,1677,Thời trang nam,Quần shorts nam,Quần shorts kaki,https://www.sendo.vn/san-pham/quan-short-nam-body-sexy-qs165-2237524/?trackid=2237524&utm_source=google&utm_medium=cpc&utm_content=2237524&utm_campaign=dpa_sendo_thoitrangnam_quanshortsnam_quanshortskak&gclid=CI-JteefiM0CFQsQvQodqscBuQ
2016-06-02 09:00:43,F2BD47CD4B0FC6EB68A23A4C2D46E530,2965884,528,529,536,Phụ kiện công nghệ,"Phụ kiện Điện thoại, Tablet","Cáp sạc, cáp dữ liệu",https://www.sendo.vn/san-pham/day-sac-2965884/
2016-06-02 09:00:43,C0CD22344563D89FD97F368D1A9DA934,2797280,1722,1804,1806,Túi xách,Balo,Balo nữ,https://www.sendo.vn/san-pham/balo-da-nu-mau-den-day-rut-thoi-trang-balohome-142-2797280/
2016-06-02 09:00:44,977689FD48AB2274EB6E12FAD0E4634A,2616547,1458,1459,1463,Đồ chơi,"Hoạt động ngoài trời, pinic","Leo núi, cắm trại",https://www.sendo.vn/san-pham/dao-xep-hinh-the-atm-2616547/
2016-06-02 09:00:44,2594D5DFCB9FE840A59D725F57DF15C5,2964100,1629,1796,1800,Phụ kiện thời trang,Trang sức nam,Nhẫn,https://www.sendo.vn/san-pham/nhan-nam-tu-long-ngam-long-chau-2964100/?trackid=2964100&utm_source=google&utm_medium=cpc&utm_content=2964100&utm_campaign=dpa_sendo_phukienthoitrang_trangsucnam_nha&gclid=CL_F5eefiM0CFQskvQodNUULfg
2016-06-02 09:00:45,40BCE0D11FFDE53BE4218795DCB2C30E,2822993,8,18,23,Thời trang nữ,Quần nữ,Quần legging,https://www.sendo.vn/san-pham/quan-legging-day-keo-khoa-2822993/
